,id,bedrooms,bathrooms,floors,waterfront,view,condition,grade,yr_built,sqft_living15,sqft_lot15,price
394,1923000030,4,"2,5",2,0,1,4,10,1983,3600,16553,1120000
395,3649100320,2,1,1,0,0,5,7,1950,2000,9600,330000
396,7375300160,5,"2,25",1,0,0,4,7,1958,2110,8800,530000
397,5175800060,4,2,1,0,0,1,8,1962,2000,10071,365000
398,1604601375,3,"2,5","1,5",0,0,3,7,2011,1060,3500,378750
399,2473251090,4,"1,75","1,5",0,0,4,7,1968,1390,8750,269900
400,9126100861,3,"3,5",2,0,0,3,8,2008,1630,1543,557000
401,3420069065,4,"1,75",1,0,0,4,7,1974,1880,16963,360000
402,6021501685,2,1,1,0,0,4,7,1937,1560,4500,352000
403,1151100070,3,"2,5",2,0,0,3,8,1994,2430,22357,437000
404,8856950240,4,"2,5",2,0,0,3,7,1994,1820,7107,322500
405,9385200055,3,"3,25",2,0,0,3,9,2001,1510,1352,650000
406,7821200390,3,2,3,0,0,3,8,2001,1290,3235,450000
407,8078520310,3,2,1,0,0,3,7,1998,1570,5250,278500
408,1565950030,4,"2,5",2,0,0,3,8,1995,2090,6996,364950
409,1560930070,4,"3,5",1,0,4,4,10,1986,3180,36852,840000
410,6700400140,3,"2,5",2,0,0,3,7,1991,1550,8134,268000
411,2422029094,2,1,1,0,0,3,5,2006,1380,143947,517534
412,1774220160,3,"2,5",2,0,0,4,8,1978,2990,36497,632925
413,1525200060,3,"2,5",2,0,0,3,9,1995,2450,8118,577500
414,1678400105,4,"1,5","1,5",0,2,3,7,1920,2850,6867,339000
415,3426059070,3,"1,75",1,0,0,4,7,1967,2520,18295,570000
416,824079032,4,"1,75",1,0,0,3,7,1964,2690,174240,563500
417,2697100140,4,"2,25",1,0,0,5,7,1962,1910,8660,423000
418,8724300030,3,"2,25",2,0,0,3,8,2012,2320,5465,355000
419,8678500060,5,"4,25",2,0,0,3,12,1999,4680,211267,1550000
420,625049299,2,1,1,0,0,3,7,1941,1320,4050,482000
421,6073200075,3,"1,75",1,0,0,5,7,1955,1580,9800,625000
422,6388900710,3,"2,5",2,0,0,3,8,1988,2360,11632,538000
423,1442860160,3,"2,5",2,0,0,4,8,1985,2310,10094,380000
424,7942600310,2,1,1,0,0,3,7,1909,1300,5120,375000
425,1545808560,3,"2,5",1,0,0,5,7,1996,1850,8140,245000
426,936000060,5,"1,75",1,0,0,4,7,1974,1620,39480,310000
427,9808650060,3,2,1,0,0,4,8,1976,3530,15715,1300000
428,3754700160,4,2,1,0,0,3,7,1971,1460,9660,397000
429,305500140,3,"2,5",2,0,0,3,8,2005,2310,5082,365000
430,5468750060,4,3,2,0,0,3,9,1990,2290,8250,328500
431,2944010240,4,3,2,0,0,3,11,1987,3930,21887,988000
432,3454000060,4,"2,5","1,5",0,0,5,8,1922,1810,3277,1000000
433,646910160,3,"2,5",2,0,0,3,7,2005,1490,2094,237000
434,8564950390,4,"2,5",2,0,0,3,8,2003,2300,4674,525000
435,2268400350,4,"2,5",1,0,0,3,9,2014,2140,9131,749000
436,7504101040,5,"2,5",2,0,0,3,10,1983,3180,11398,722500
437,11500890,3,"2,5",2,0,0,3,10,1991,2860,9003,843000
438,9528102772,2,2,3,0,0,3,8,2000,1610,3090,438000
439,284000223,3,"1,75",1,0,2,3,8,1977,2460,11760,578000
440,3353401710,3,"1,5",1,0,0,5,7,1954,2077,4910,227950
441,8159610030,3,"2,25",2,0,0,3,7,1974,1890,7519,196000
442,3179100435,2,1,1,0,0,3,8,1953,2400,5406,641000
443,822079033,3,"1,5",1,0,0,4,6,1980,1930,210394,350000
444,8857600960,3,1,1,0,0,4,7,1960,1150,8050,205000
445,1774000200,3,"1,75",1,0,0,3,7,1968,1920,9760,400000
446,2024069128,3,"2,5",1,0,0,3,10,2005,3630,7704,1030000
447,1049010390,3,2,1,0,0,3,7,1972,1510,5460,505000
448,7905370390,5,"2,5",1,0,0,3,7,1975,1930,7221,475000
449,4140090240,3,"2,25",1,0,0,5,8,1977,2580,9450,520000
450,4055700030,3,"4,5",2,0,2,3,10,1999,2610,13838,1450000
451,3775300030,3,"1,75",1,0,0,3,7,1965,1630,10007,333500
452,2525300030,3,1,1,0,0,4,6,1976,1230,10209,232000
453,1324059104,3,"2,75",1,0,0,4,8,1983,2120,16117,691100
454,2287000030,3,"1,75",1,0,0,4,8,1960,1900,10005,811000
455,7702010030,3,"2,5",2,0,0,3,9,2001,2500,5788,551000
456,1529200340,3,"2,5",2,0,0,3,8,1994,2350,3710,496500
457,2122039094,3,3,2,1,3,4,9,1980,2280,75396,705000
458,1742800030,4,"2,5",1,0,2,5,9,1966,2460,9600,578000
459,1796360350,3,"1,75",1,0,0,5,7,1986,1490,8223,255000
460,6154500070,4,"3,5",2,0,0,3,10,2007,3220,8567,1050000
461,1843100340,3,"2,25",2,0,0,4,8,1989,2400,8049,348000
462,8944290160,3,2,2,0,0,3,7,1985,1570,3777,230000
463,4166600473,4,"2,25",2,0,0,3,9,1988,2480,11250,359500
464,7282300125,3,1,1,0,0,3,6,1953,1220,7000,330000
465,8658300340,1,"0,75",1,0,0,2,4,1912,1200,7500,80000
466,2419600075,3,"1,75",1,0,0,3,7,1954,1480,6360,465000
467,2621760350,4,"2,5",2,0,0,3,8,1997,2100,7329,325000
468,1723049270,3,2,1,0,0,4,7,1947,1770,14833,340500
469,4123840310,3,"2,5",2,0,0,3,8,1993,1810,6200,342500
470,2172000075,2,2,2,0,0,3,6,1983,1310,12950,290900
471,8651611170,3,"4,25",2,0,0,3,10,2000,3230,7709,868700
472,8820902200,4,"2,75",2,0,1,3,9,2013,2820,8400,1200000
473,8651610890,4,"3,25",2,0,0,3,11,2000,4300,11919,1150000
474,1853080570,4,"2,75",2,0,0,3,9,2011,3390,7111,859900
475,3629920030,4,"2,25",2,0,0,3,7,2003,1580,3000,520000
476,1604602050,3,"2,5",2,0,2,3,9,2005,1610,4173,460000
477,6844700810,3,"1,5",1,0,0,3,7,1949,1770,5400,438924
478,66000070,2,1,1,0,0,3,5,1918,1420,6550,315000
479,6665800030,4,"2,75",1,0,2,3,8,1975,2920,10988,590000
480,2205700350,4,"1,75",1,0,0,3,7,1955,1620,9000,378500
481,5466000030,3,"2,5",2,0,0,4,9,1990,2350,7691,328500
482,6189200125,3,3,2,0,0,4,8,1973,2230,11553,849950
483,9169600135,3,"1,5",1,0,2,3,7,1950,1730,6012,525000
484,2625069070,4,"3,25","2,5",0,0,3,9,1993,3850,181319,1390000
485,8732131090,4,"2,5",1,0,0,4,8,1978,2060,8250,295000
486,9286000240,6,"3,5",2,0,0,3,11,1998,3600,11793,1070000
487,1895000260,2,2,1,0,0,3,6,1917,1860,5000,207950
488,8691370400,4,"2,75",2,0,0,3,9,2002,2820,7302,699900
489,5423010350,5,"2,5",2,0,1,4,8,1977,3080,11081,1280000
490,8562501040,4,"1,5",1,0,0,4,7,1963,1560,7350,452000
491,2475200140,3,2,1,0,1,4,7,1987,1680,4921,370000
492,7942100310,3,"1,75",1,0,0,5,7,1968,1300,10794,232000
493,3760000030,5,"2,5",2,0,0,4,7,1960,1910,10392,669950
494,1727500340,3,2,1,0,0,3,7,1972,1660,6600,397500
495,9828702519,2,"2,5",2,0,0,3,8,2004,1240,1350,490000
496,4432600075,4,2,2,0,0,3,9,2003,1440,4420,725000
497,7806300030,3,"2,75",1,0,2,4,7,1958,2424,12410,299000
498,9274202270,2,"1,5","1,5",0,0,4,7,1900,1590,4025,625000
499,7852030960,3,"2,5",2,0,0,3,7,2000,2530,4816,437500
500,7852170140,4,"2,5",2,0,0,3,9,2003,3030,5335,650000
501,7518503335,2,1,1,0,0,3,7,1929,1460,3825,475000
502,5467900070,3,2,1,0,0,4,8,1966,2200,12825,342000
503,1245002952,4,"2,5",2,0,0,3,10,1999,2720,10000,1200000
504,8906200070,3,"1,5",1,0,0,4,7,1963,1930,10200,280000
505,5379805885,2,"1,75",1,0,0,3,7,1993,1450,11682,240000
506,2769600560,3,1,"1,5",0,0,4,7,1924,1640,3333,529000
507,9238901420,3,1,1,0,0,4,7,1941,1690,5100,442000
508,5113400431,2,1,1,0,0,4,7,1946,1420,5538,615000
509,3885805665,4,"3,75",2,0,0,3,10,2006,2160,7200,1490000
510,8121200810,4,"1,75",1,0,0,4,8,1981,1980,8750,585000
511,5126310400,4,"2,5",2,0,0,3,8,2005,2830,7787,480000
512,7322910030,5,"3,5",2,0,0,4,9,1990,2900,50529,1100000
513,2827100070,4,1,"1,5",0,0,3,7,1949,1220,660,290000
514,9276201895,3,"1,75",1,0,0,5,7,1951,1770,5000,615000
515,4402700070,2,1,1,0,0,4,7,1950,1460,7680,300000
516,1922059046,3,1,"1,5",0,0,3,6,1932,1860,11811,308000
517,925059288,3,"2,5",2,0,0,3,9,2001,2080,8615,750000
518,4386700135,4,"2,25","2,5",0,0,5,9,1916,2950,9323,2250000
519,1923069078,4,"3,25",2,0,0,3,10,2005,2200,178160,890000
520,1432400335,3,1,1,0,0,5,6,1958,1190,7560,288000
521,1180003090,2,1,1,0,0,3,6,2005,1470,6840,190000
522,726049331,5,3,1,0,0,3,8,2005,2290,4011,515000
523,3340401555,4,"1,5",1,0,0,4,5,1930,1690,9040,235000
524,7453000070,2,1,1,0,0,3,6,1951,940,5000,275000
525,4348800030,2,2,1,0,0,4,7,1952,1380,9121,727500
526,7202331420,4,"2,5",2,0,0,3,7,2003,2740,6587,650000
527,3225079035,6,5,2,0,3,3,11,2001,4210,233971,1600000
528,6381500700,4,1,"1,5",0,0,3,6,1944,1320,7085,365000
529,339500160,3,"1,75",1,0,0,3,9,1984,2590,28837,662000
530,1545807610,3,"2,5",1,0,0,3,7,1978,1680,7848,270500
531,1843200240,2,"1,5",2,0,0,3,7,1978,1360,1898,200000
532,4403600270,4,"3,25",2,0,0,3,10,1987,3340,49206,970000
533,2008200060,3,"1,5",1,0,0,4,7,1962,1400,9660,160000
534,1521069070,3,1,1,0,0,4,6,1971,1580,7405,204000
535,2459500310,3,"2,25",2,0,0,4,7,1985,1780,7529,358000
536,6204420070,4,"1,75",1,0,0,3,7,1979,1870,8190,452000
537,5694500105,2,2,1,0,0,4,7,1900,1920,4000,595000
538,5466410030,3,2,1,0,0,3,7,1994,1360,6987,249000
539,9485740340,4,"2,5",2,0,0,3,8,1999,2230,5109,346900
540,622049114,3,"2,5",2,1,4,4,12,1976,3980,104374,2130000
541,2270000070,4,"2,5",2,0,0,3,7,2003,1560,4350,280000
542,1310900260,4,"1,75",1,0,0,4,8,1973,2120,9880,318888
543,224069094,3,"2,25",1,0,0,3,8,1967,2480,13492,530000
544,7800800160,3,"2,25",2,0,0,4,8,1983,2120,14479,375000
545,2944000240,4,"2,5",2,0,0,3,11,1988,3920,24728,910000
546,4139400710,4,"2,5",2,0,0,4,10,1991,2560,9770,782000
547,7899800860,2,2,2,0,0,3,9,2008,1070,928,259950
548,2473420140,4,"2,75",1,0,0,4,7,1979,1870,9588,315000
549,5000500055,2,1,1,0,0,4,6,1943,1190,6490,215000
550,4099500935,3,"1,75",1,0,2,4,7,1946,2180,8535,705000
551,1373800295,3,3,2,0,3,5,10,1952,3080,7680,1450000
552,4025300135,3,"1,75",2,0,0,3,7,1949,1520,10125,451000
553,3294700310,2,1,1,0,0,4,6,1943,1340,8750,261000
554,8718500075,3,"1,5",1,0,0,5,7,1956,1570,8692,396000
555,4309710240,4,"2,5",2,0,3,3,9,1999,3715,29170,725000
556,5486800070,7,"3,5",2,0,1,3,11,2003,3230,20697,1950000
557,236400320,4,1,"1,5",0,0,3,7,1959,1310,7314,238000
558,4376700570,6,"1,75",2,0,0,4,8,1973,2040,9563,750000
559,8648100200,4,"2,5",2,0,0,3,7,1998,2050,8103,331500
560,3624079046,4,3,1,0,0,3,7,1978,1960,65340,460000
561,1921069084,4,"2,25",1,0,0,4,8,1982,2340,107898,404950
562,6431500140,3,"2,5",2,0,0,3,9,2014,1630,7995,880000
563,2725069050,4,"2,5",2,0,0,3,10,1997,3180,7257,863000
564,5307100060,3,"1,75",1,0,0,3,7,1960,1870,8944,638700
565,7203102050,3,"2,5",2,0,0,3,7,2008,1600,4697,435000
566,561000075,3,1,"1,5",0,0,4,6,1959,1490,5350,260000
567,2436701180,5,"2,75","1,5",0,0,5,7,1927,2040,4000,671500
568,809002765,3,1,"1,5",0,0,3,8,1907,1440,3400,610000
569,4045500710,2,"0,75",1,0,0,4,6,1937,1870,25346,405000
570,5104510270,4,"2,5",2,0,0,3,7,2003,1830,5998,338900
571,98020350,4,4,2,0,0,3,10,2004,3480,7944,720000
572,1714900060,5,3,"1,5",0,0,4,7,1927,1080,5445,442000
573,1189000030,5,"2,75","1,5",0,0,5,8,1902,1590,3840,650000
574,2473360060,3,"1,75",1,0,0,3,7,1981,1330,9081,263500
575,222069082,2,1,1,0,0,4,7,1963,2010,98010,300000
576,8669160310,3,"2,5",2,0,0,3,7,2009,2095,3402,266000
577,1526069135,4,4,"2,5",0,2,3,9,2009,2700,199504,930000
578,1088650310,4,"2,5",2,0,0,3,8,2004,2450,5471,530000
579,8945200860,3,1,1,0,0,4,6,1965,1000,8470,180000
580,7853240200,3,"2,5",2,0,0,3,9,2005,3180,7320,619000
581,7511800070,3,"1,5",1,0,0,4,7,1962,1380,8976,264000
582,2998800125,2,"2,25","1,5",0,4,4,7,1941,2130,4920,730000
583,3876300310,4,"2,25",2,0,0,3,7,1975,2060,8155,439000
584,5419800510,4,"1,75",1,0,0,4,7,1981,1500,7260,268500
585,192460060,3,"1,75",1,0,0,3,7,1985,1470,15744,330000
586,7942601895,3,"2,5","1,5",0,0,3,8,2013,2160,5120,640000
587,7504010570,3,"2,5",2,0,0,4,11,1978,3030,12835,900000
588,1442740140,3,"2,25",2,0,0,4,8,1985,2470,14000,370000
589,6909200575,3,2,"1,5",0,0,5,8,1931,1910,3900,685000
590,2525069041,3,"1,5",1,0,0,3,7,1981,2450,165963,505000
591,3620069036,3,"1,75",1,0,0,4,7,1966,2050,43560,265000
592,2781280390,3,"2,5",2,0,0,3,8,2006,1610,3049,290000
593,9542830350,4,"2,5",2,0,0,3,7,2006,2020,3802,296000
594,1123049053,4,"2,5",2,0,0,3,7,1996,1830,8505,360000
595,8018600765,3,"1,75",1,0,0,3,7,1997,1220,12012,240500
596,3278600240,2,"2,5",2,0,0,3,8,2007,1540,2385,372500
597,7846200070,3,"2,5",2,0,2,3,9,2004,3330,9691,595000
598,662310400,4,3,2,0,0,3,9,1997,2860,7995,515000
599,8651100140,4,"2,25",2,0,0,4,9,1962,3070,15263,1220000
600,8682250350,2,"1,75",1,0,0,3,8,2004,2170,6254,507000
601,3211230260,4,2,1,0,0,3,9,1984,2560,32186,399950
602,4233400340,3,"1,75",2,0,0,3,7,1994,1560,10816,185000
603,7199350340,3,"1,75",1,0,0,3,7,1980,1440,7210,460000
604,3904901710,3,"2,25",2,0,0,3,7,1985,1560,4490,435500
605,240000058,4,"2,75",1,0,0,5,8,1966,2050,9000,469000
606,6865200444,2,3,2,0,0,3,8,2000,1290,1800,531000
607,9498200046,2,1,1,0,0,3,7,1949,1150,6930,443500
608,1796380960,3,2,1,0,0,3,7,1990,1660,7586,223000
609,5631500868,4,"3,5",2,0,0,3,8,1996,2200,19400,590000
610,3126049411,2,"2,5",3,0,0,3,7,1997,1200,1415,340000
611,2321300390,3,2,1,0,0,4,8,1925,1780,4050,650000
612,3905040800,3,"2,5",2,0,0,4,8,1990,2190,5085,533600
613,4379400260,3,"2,75",2,0,0,3,9,2005,2600,6344,695000
614,5115000160,3,"1,75","1,5",0,0,4,7,1988,1500,7777,242000
615,2826049234,3,"2,25",1,0,0,3,7,1967,1810,7515,425000
616,6600700030,3,"2,25",2,0,0,3,7,1981,1290,10125,525000
617,3904930240,3,"2,5",2,0,0,3,8,1988,2040,5411,485000
618,9407110700,3,1,1,0,0,3,7,1971,1390,9650,175000
619,1682500160,3,2,1,0,0,3,8,1983,1700,7245,210000
620,8078570390,3,"2,5",2,0,0,3,7,1989,1930,7536,260000
621,3010300240,3,"2,5",1,0,0,3,7,1976,1920,5750,577000
622,9500900135,3,"1,5",1,0,0,4,7,1958,1408,10588,200000
623,461001615,2,"1,75",1,0,0,4,7,1927,1530,5000,605000
624,6411600069,3,1,1,0,0,4,6,1947,1440,6860,325000
625,7812800565,3,1,1,0,0,4,6,1944,1200,6600,289500
626,7548300731,3,"2,5",3,0,0,3,9,2014,1660,1784,559950
627,8925100390,3,"1,75",1,0,1,4,8,1941,2760,9375,1040000
628,7010700292,3,"2,25",1,0,0,3,7,1970,1920,4000,543500
629,9485951170,4,"2,25",2,0,0,4,9,1983,3110,35982,480000
630,5437820310,3,1,1,0,0,5,6,1982,1080,8610,218000
631,582000135,2,"1,75",1,0,0,4,7,1945,1620,6000,565000
632,3204800370,3,"1,75",1,0,0,5,7,1968,1680,7700,426700
633,8832900550,3,"2,5",1,0,3,3,8,1957,2390,11782,650000
634,9550204515,2,1,1,0,0,3,7,1910,1760,4080,542000
635,7199330390,3,"1,75",1,0,0,3,7,1977,1200,7990,415000
636,6131600060,3,1,1,0,0,4,6,1953,1200,8316,214000
637,5379805460,3,"1,5",2,0,0,5,7,1949,1220,8912,245000
638,7212652180,3,2,1,0,0,3,8,1993,2180,11590,314500
639,6379500640,3,"1,5",2,0,0,5,9,1924,1820,5750,1120000
640,4315700060,2,2,1,0,0,3,7,1963,950,5500,378000
641,3329500060,4,"2,5",1,0,0,3,7,1982,1540,7802,305000
642,4140090320,5,"2,75",1,0,0,4,8,1978,2620,7920,595000
643,9385200045,3,"2,5",3,0,1,3,9,2015,1510,1352,729500
644,7852180340,3,"2,5",2,0,0,3,7,2003,2360,4744,430000
645,1545804340,3,"1,75",1,0,0,3,7,1987,1760,8125,240000
646,2490200320,3,"1,75","1,5",0,0,3,7,1916,1680,5100,545000
647,2218000335,3,"1,75",1,0,0,3,7,1918,1580,2750,530000
648,922049078,1,1,1,0,0,3,6,1939,1250,10608,157000
649,2586800270,4,1,"1,5",0,0,3,6,1925,1170,7649,425000
650,4338800370,3,1,1,0,0,3,6,1944,1300,8640,220000
651,7214700350,4,"1,75",1,0,0,4,8,1976,2520,38255,521000
652,3226200105,3,1,1,0,2,3,7,1952,2000,6900,325000
653,2324039036,3,2,"1,5",0,0,4,7,1911,1940,6500,597500
654,7849202231,3,"2,5",2,0,0,3,7,1999,1490,4400,337000
655,5196410260,3,"2,5",2,0,2,3,10,1991,3000,9812,1000000
656,3760500116,3,"2,5",1,1,4,4,8,1957,2730,26324,3070000
657,2985800030,3,1,1,0,0,3,6,1943,1250,6000,495000
658,259900160,4,"3,5",2,0,0,3,8,2001,2180,3380,748000
659,708000030,3,"1,5",1,0,0,4,7,1953,1750,9185,888000
660,192460310,3,"1,75",1,0,0,3,7,1986,1150,15625,269900
661,9412200260,4,"2,5",1,0,0,3,7,1967,2090,11400,496500
662,1062100116,3,"2,5",2,0,0,3,7,1969,1880,6000,475000
663,6798100662,3,"1,5",3,0,0,3,7,2004,1307,1232,312000
664,1775920350,3,1,1,0,0,3,7,1976,1390,11632,323000
665,2525500260,3,"1,75",1,0,0,3,7,1986,1890,7369,331000
666,6145600041,3,"1,5",3,0,0,3,8,2007,1220,1422,306000
667,3300701615,4,"2,5",3,0,0,3,8,2002,1640,4000,655000
668,5151600340,3,"1,5",1,0,0,4,8,1959,1940,12667,290000
669,7613700521,4,"3,25",2,0,0,5,9,1965,2220,4000,1250000
670,2710600045,3,"1,75",1,0,0,4,7,1949,1880,5600,460000
671,5101405124,4,"2,5",1,0,0,4,7,1940,1380,6380,435000
672,6067910030,4,"2,75",1,0,0,5,8,1978,2390,11211,664000
673,1959701890,4,"1,75",2,0,3,4,8,1921,2180,4620,865000
674,1402200340,3,"1,75",1,0,0,3,8,1968,1800,18000,385000
675,3558900070,3,"2,25",1,0,0,3,7,1975,2230,9579,497000
676,7846700310,2,1,1,0,0,4,7,1925,1150,7000,280000
677,3348401740,2,"1,5",1,0,0,3,6,1924,1690,8056,188000
678,3013300288,3,1,1,0,2,3,8,1969,1850,5300,478500
679,7852070060,4,"3,5",2,0,0,3,11,2001,4190,13641,1150000
680,5029450160,3,2,1,0,0,4,7,1981,1440,7187,222000
681,3526069070,4,3,2,0,0,3,8,1984,3440,213444,799000
682,5104540240,4,"2,5",2,0,0,3,10,2006,3250,7323,609900
683,3438500486,4,"3,5",2,0,0,4,7,1995,1620,5775,413000
684,5102400105,4,1,"1,5",0,0,3,7,1930,1110,5413,400000
685,2346200030,5,"2,75",2,0,0,3,9,2014,2870,6768,802541
686,1321710030,3,"2,5",2,0,0,3,8,1990,2430,8231,320000
687,7853290030,4,"2,5",2,0,0,3,7,2006,2730,6216,507000
688,1566100400,3,1,1,0,0,3,6,1946,1490,8322,387500
689,1775800800,3,1,1,0,0,3,7,1967,1820,13950,396000
690,9133600075,3,"1,75",1,0,1,3,8,1958,2140,11964,373000
691,5450900060,5,"2,5",2,0,0,5,10,1965,3180,13314,1480000
692,1402600700,4,"2,25",2,0,0,3,8,1983,2330,7986,359900
693,8024200350,2,1,1,0,0,3,6,1927,1210,4343,410000
694,3121500340,4,"2,5",2,0,0,3,9,1992,2900,34589,690000
695,7697870860,3,2,1,0,0,3,7,1985,1670,6222,245000
696,7527200030,5,"2,5",1,0,1,5,8,1979,2670,21567,700000
697,2013200390,4,"1,75",1,0,0,3,7,1977,2400,10369,268000
698,766500030,3,"1,75",1,0,0,3,7,1979,1350,13475,225000
699,6664000030,4,"2,25",2,0,0,3,8,1976,2300,11550,980000
700,9349900105,2,1,"1,5",0,2,3,5,1905,1500,5000,795000
701,1895000045,2,1,1,0,0,3,6,1953,1170,5304,195000
702,6205500030,4,2,1,0,0,2,6,1950,2180,12010,480000
703,7011200260,4,2,1,0,0,3,7,1900,1630,2048,485000
704,41000454,2,1,1,0,0,3,5,1928,1410,10000,130000
705,7203600550,2,1,1,0,2,4,6,1946,2240,4416,325000
706,9477200560,3,"1,75",1,0,0,4,7,1984,1530,7490,440000
707,4022907770,4,"1,75",1,0,3,3,8,1958,2910,10800,550000
708,5231000060,3,"1,75",1,0,0,5,6,1967,1350,9100,310000
709,6055000310,3,"2,5",2,0,2,4,9,1989,2700,38312,530000
710,3216900060,4,"2,5",2,0,0,3,8,1993,1970,6818,390000
711,7967200060,3,"1,75",1,0,0,4,7,1981,1210,12125,243000
712,8077210350,4,"2,5",2,0,0,3,9,1990,2440,8799,639000
713,7203000640,4,1,1,0,0,4,7,1969,1540,7379,215000
714,2988000070,5,"1,75",1,0,0,3,7,1961,1420,9823,405000
715,3832200070,4,"1,75",1,0,0,5,7,1968,1770,8960,250000
716,3670500710,3,"1,5",1,0,0,5,7,1954,1300,8108,405500
717,8820903380,6,"2,25",2,0,0,3,7,1990,1120,8242,452000
718,8820903380,6,"2,25",2,0,0,3,7,1990,1120,8242,730000
719,4233400400,3,2,1,0,0,3,7,1994,1430,9656,267000
720,3793500550,3,"2,5",2,0,0,3,7,2002,2390,6924,289950
721,6431000270,2,1,1,0,0,5,7,1911,1300,4080,565000
722,2225059214,4,"3,25",2,0,0,4,12,1988,4230,41075,1580000
723,7694800270,3,"2,5",2,0,0,3,8,2007,2510,2708,636000
724,2171400197,5,3,1,0,0,3,8,2004,1700,8000,350000
725,2473400340,3,"1,5",1,0,0,5,7,1978,1720,8856,320000
726,3530490070,2,"1,75",1,0,0,4,8,1978,1320,3547,210000
727,1932300075,2,1,1,0,0,3,7,1950,1280,5900,245000
728,2525000510,3,"1,75",1,0,0,3,7,1983,1590,7500,328000
729,1853000510,4,"2,25",2,0,0,3,11,1989,3890,37034,985000
730,1742800060,3,"1,75",1,0,3,5,8,1976,2460,9796,501000
731,2723089104,3,"2,25",2,0,0,3,7,1992,1560,11439,315000
732,2619950350,3,"2,75",2,0,0,3,8,2012,2280,6348,403000
733,4021100045,3,2,2,0,0,4,8,1934,2030,23900,550000
734,731500200,4,"2,5",2,0,0,3,9,2012,1708,3539,347500
735,2591820310,4,"2,25",2,0,0,4,8,1986,2390,7700,365000
736,3626039299,3,1,1,0,0,4,8,1951,1500,6816,588000
737,9346980140,3,"1,75",1,0,0,4,8,1977,2360,8048,605000
738,6613000140,3,"3,25",2,0,0,4,9,1937,3090,6435,1300000
739,8159610060,3,2,1,0,0,3,7,1974,2020,8547,233000
740,7830800339,4,"2,5",2,0,0,3,8,1997,2210,16907,360000
741,1588600045,2,"1,75",1,0,0,3,6,1929,1170,5441,459000
742,826069046,3,2,1,0,0,4,9,1995,2290,54885,740000
743,1771000890,3,1,1,0,0,3,7,1967,1160,9650,305000
744,3300701170,3,1,1,0,0,3,6,1925,950,4000,395000
745,7340500270,4,"2,5",2,0,0,3,8,2000,2510,6600,560000
746,9277200111,4,"1,75",1,0,1,4,7,1963,2180,5400,650000
747,293720140,3,"2,5",2,0,0,3,7,2003,2010,4395,449950
748,579003610,3,"1,5",1,0,3,4,7,1940,2210,6240,517500
749,1138020200,4,"1,5",1,0,0,3,7,1970,1450,6630,435000
750,3432500200,3,1,1,0,0,3,6,1952,1150,6908,329999
751,1563102435,3,"1,75",1,0,4,5,8,1960,2510,7500,950000
752,3959400710,3,1,1,0,0,5,7,1944,1370,5520,447000
753,8682300890,2,"2,5",1,0,0,3,8,2010,1870,6600,699800
754,4385700765,3,"1,75",1,0,0,5,7,1988,1390,3600,850000
755,5149300200,3,"1,75",1,0,0,3,7,1979,2140,14960,316500
756,9323600060,5,"3,5",1,0,2,4,9,1981,3270,9688,942500
757,9273200140,2,"2,25",2,0,4,3,10,1991,3220,4500,1310000
758,9542300320,4,"2,25",1,0,0,4,9,1964,2580,10077,856600
759,770000045,5,"1,5","2,5",0,0,4,8,1918,1480,4000,405600
760,6979900390,4,"2,5",2,0,0,3,8,1996,2560,33341,565000
761,6379500159,3,"2,25",2,0,0,3,8,2008,1210,1316,400000
762,826079094,3,2,1,0,0,3,7,1997,2230,218222,330000
763,8856940060,4,"2,75",2,0,0,3,7,2005,2230,4924,374950
764,2972300060,3,"2,75",1,0,0,5,7,1983,1920,7939,405300
765,3575200070,3,"2,25",2,0,0,3,8,1984,2160,34500,560000
766,8146100270,4,"2,25",1,0,0,4,8,1961,2360,9864,824000
767,8648200030,3,"1,75",1,0,0,5,7,1984,1400,7799,260000
768,208500160,4,"2,5",1,0,0,5,8,1965,2180,6099,760000
769,1196003428,3,"2,5",2,0,0,3,10,1995,2970,13125,405000
770,5104450990,4,"2,5",2,0,0,3,8,1987,2240,8700,429900
771,3343901234,3,"1,5",1,0,0,4,7,1961,1320,7356,341500
772,226039214,5,2,"1,5",0,0,3,7,1957,1940,8724,465250
773,1623300160,2,2,"1,5",0,0,3,7,2005,1390,4000,450000
774,2205500575,3,1,1,0,0,4,7,1955,1370,9950,390000
775,4040800810,3,"2,25",1,0,0,4,8,1963,2070,8250,420000
776,2612000390,3,"2,5",2,0,0,3,8,2002,1910,7409,269950
777,3814400125,4,2,1,0,0,3,7,1910,1520,2874,493000
778,7300400060,4,"2,5",2,0,0,3,9,1998,2520,6000,370000
779,1954700695,5,"4,25","1,5",0,1,5,10,1905,3150,8557,2250000
780,7230200340,3,1,1,0,0,5,7,1967,1450,23680,305000
781,3191000240,3,"1,75","1,5",0,0,5,6,1938,2030,7504,400000
782,1139000069,3,"1,5",2,0,0,3,8,2009,1180,887,320000
783,5693500270,4,1,2,0,0,4,7,1911,1260,1452,715000
784,686500030,6,"2,75","1,5",0,0,4,8,1966,2560,10004,650000
785,8731901940,5,"1,75",1,0,0,4,8,1966,2370,8000,218000
786,2688100071,2,1,1,0,0,3,7,1964,1540,5670,500000
787,2423069155,4,2,1,0,0,4,7,1984,2380,63162,460000
788,2329500260,3,"1,5",1,0,0,4,7,1969,1410,9936,232500
